A,RTG,ED0-2,GREENSAT,F,Y25-34,LT	5.7 u	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-34,LU	7.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-34,LV	7.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-34,ME	6.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-34,MK	4.3 u	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-34,MT	6.5 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-34,NL	7.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-34,NO	7.8 u	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-34,PL	7.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-34,PT	6.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-34,RO	6.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-34,RS	5.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-34,SE	: u	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-34,SI	7.4 u	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-34,SK	5.7 u	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-34,TR	5.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-34,UK	6.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,AT	7.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,BE	6.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,BG	4.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,CH	8.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,CY	5.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,CZ	7.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,DE	7.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,DK	8.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,EE	7.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,EL	6.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,ES	6.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,EU27_2020	6.5 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,EU28	6.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,FI	8.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,FR	6.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,HR	5.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,HU	5.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,IE	7.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,IS	8.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,IT	5.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,LT	6.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,LU	7.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,LV	7.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,ME	6.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,MK	5.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,MT	6.5 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,NL	8.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,NO	8.5 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,PL	7.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,PT	6.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,RO	6.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,RS	4.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,SE	8.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,SI	8.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,SK	6.5 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,TR	5.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y25-64,UK	7.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,AT	7.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,BE	6.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,BG	4.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,CH	7.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,CY	5.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,CZ	6.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,DE	6.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,DK	8.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,EE	7.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,EL	6.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,ES	6.5 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,EU	: u	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,EU27_2020	6.4 e	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,EU28	6.4 e	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,FI	8.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,FR	6.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,HR	4.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,HU	5.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,IE	6.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,IS	8.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,IT	5.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,LT	6.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,LU	7.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,LV	7.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,ME	6.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,MK	5.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,MT	6.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,NL	7.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,NO	8.5 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,PL	7.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,PT	6.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,RO	6.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,RS	4.5 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,SE	8.8 u	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,SI	8.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,SK	6.0 u	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,TR	5.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y35-49,UK	6.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,AT	7.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,BE	7.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,BG	4.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,CH	8.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,CY	5.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,CZ	7.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,DE	7.5 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,DK	8.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,EE	7.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,EL	6.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,ES	6.5 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,EU	: u	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,EU27_2020	6.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,EU28	6.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,FI	8.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,FR	6.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,HR	5.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,HU	6.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,IE	7.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,IS	8.5 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,IT	6.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,LT	7.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,LU	7.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,LV	7.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,ME	6.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,MK	5.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,MT	6.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,NL	8.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,NO	8.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,PL	7.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,PT	5.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,RO	6.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,RS	5.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,SE	8.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,SI	8.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,SK	6.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,TR	5.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y50-64,UK	7.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,AT	8.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,BE	7.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,BG	4.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,CH	8.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,CY	6.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,CZ	7.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,DE	8.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,DK	8.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,EE	6.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,EL	6.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,ES	6.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,EU	: u	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,EU27_2020	7.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,EU28	7.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,FI	8.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,FR	7.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,HR	5.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,HU	6.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,IE	7.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,IS	8.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,IT	6.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,LT	7.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,LU	8.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,LV	7.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,ME	6.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,MK	5.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,MT	7.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,NL	8.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,NO	8.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,PL	7.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,PT	5.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,RO	6.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,RS	5.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,SE	8.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,SI	7.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,SK	7.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,TR	6.5 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y65-74,UK	7.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,AT	8.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,BE	7.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,BG	4.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,CH	8.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,CY	5.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,CZ	7.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,DE	7.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,DK	8.5 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,EE	7.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,EL	6.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,ES	6.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,EU	: u	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,EU27_2020	6.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,EU28	6.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,FI	8.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,FR	6.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,HR	5.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,HU	5.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,IE	7.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,IS	8.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,IT	6.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,LT	7.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,LU	7.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,LV	7.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,ME	6.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,MK	5.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,MT	6.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,NL	8.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,NO	8.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,PL	7.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,PT	6.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,RO	6.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,RS	5.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,SE	8.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,SI	7.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,SK	6.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,TR	5.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE16,UK	7.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,AT	8.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,BE	7.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,BG	4.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,CH	8.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,CY	5.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,CZ	7.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,DE	7.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,DK	9.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,EE	7.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,EL	6.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,ES	6.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,EU27_2020	6.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,EU28	7.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,FI	8.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,FR	7.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,HR	5.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,HU	6.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,IE	7.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,IS	8.5 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,IT	6.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,LT	7.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,LU	7.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,LV	7.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,ME	6.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,MK	5.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,MT	7.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,NL	8.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,NO	8.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,PL	7.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,PT	6.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,RO	6.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,RS	5.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,SE	8.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,SI	7.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,SK	7.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,TR	6.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE65,UK	7.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,AT	8.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,BE	7.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,BG	5.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,CH	8.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,CY	5.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,CZ	7.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,DE	7.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,DK	9.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,EE	7.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,EL	6.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,ES	6.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,EU	: u	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,EU27_2020	6.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,EU28	7.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,FI	8.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,FR	7.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,HR	5.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,HU	5.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,IE	7.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,IS	8.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,IT	6.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,LT	7.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,LU	7.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,LV	7.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,ME	6.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,MK	5.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,MT	6.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,NL	8.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,NO	8.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,PL	7.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,PT	6.2 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,RO	6.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,RS	5.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,SE	8.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,SI	7.5 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,SK	7.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,TR	6.0 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,F,Y_GE75,UK	7.8 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,M,Y16-19,AT	8.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,M,Y16-19,BE	6.9 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,M,Y16-19,BG	5.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,M,Y16-19,CH	8.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,M,Y16-19,CY	6.1 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,M,Y16-19,CZ	7.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,M,Y16-19,DE	7.5 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,M,Y16-19,DK	7.6 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,M,Y16-19,EE	7.3 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,M,Y16-19,EL	6.4 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,M,Y16-19,ES	6.7 	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,M,Y16-19,EU27_2020	7.1 e	: 	: 	: 	: 
A,RTG,ED0-2,GREENSAT,M,Y16-19,EU28	7.1 e	: 	: 	: 	: 
